t	h
9886.83	25188.9
9887.83	25188.9
9888.83	25188.9
9889.83	25188.9
9890.83	25188.9
9891.83	25188.9
9892.83	25188.8
9893.83	25188.8
9894.83	25188.8
9895.83	25188.8
9896.83	25188.8
9897.83	25188.8
9898.83	25188.8
9899.83	25188.8
9900.83	25188.8
9901.83	25188.8
9902.83	25188.8
9903.83	25188.8
9904.83	25188.8
9905.83	25188.8
9906.83	25188.8
9907.83	25188.8
9908.83	25188.8
9909.83	25188.8
9910.83	25188.8
9911.83	25188.7
9912.83	25188.7
9913.83	25188.7
9914.83	25188.7
9915.83	25188.7
9916.83	25188.7
9917.83	25188.7
9918.83	25188.7
9919.83	25188.7
9920.83	25188.7
9921.83	25188.7
9922.83	25188.7
9923.83	25188.7
9924.83	25188.7
9925.83	25188.7
9926.83	25188.7
9927.83	25188.7
9928.83	25188.7
9929.83	25188.7
9930.83	25188.7
9931.83	25188.7
9932.83	25188.7
9933.83	25188.7
9934.83	25188.7
9935.83	25188.7
9936.83	25188.7
9937.83	25188.7
9938.83	25188.7
9939.83	25188.7
9940.83	25188.7
9941.83	25188.7
9942.83	25188.7
9943.83	25188.7
9944.83	25188.7
9945.83	25188.7
9946.83	25188.7
9947.83	25188.7
9948.83	25188.7
9949.83	25188.7
9950.83	25188.7
9951.83	25188.7
9952.83	25188.7
9953.83	25188.7
9954.83	25188.7
9955.83	25188.7
9956.83	25188.7
9957.83	25188.8
9958.83	25188.8
9959.83	25188.8
9960.83	25188.8
9961.83	25188.8
9962.83	25188.8
9963.83	25188.8
9964.83	25188.8
9965.83	25188.8
9966.83	25188.8
9967.83	25188.8
9968.83	25188.8
9969.83	25188.8
9970.83	25188.8
9971.83	25188.8
9972.83	25188.8
9973.83	25188.8
9974.83	25188.8
9975.83	25188.8
9976.83	25188.9
9977.83	25188.9
9978.83	25188.9
9979.83	25188.9
9980.83	25188.9
9981.83	25188.9
9982.83	25188.9
9983.83	25188.9
9984.83	25188.9
9985.83	25188.9
9986.83	25188.9
9987.83	25188.9
9988.83	25188.9
9989.83	25188.9
9990.83	25188.9
9991.83	25188.9
9992.83	25188.9
9993.83	25188.9
9994.83	25188.9
9995.83	25188.9
9996.83	25188.9
9997.83	25189
9998.83	25189
9999.83	25189
10000.8	25189
10001.8	25189
10002.8	25189
10003.8	25189
10004.8	25189
10005.8	25189
10006.8	25189
10007.8	25189
10008.8	25189
10009.8	25189
10010.8	25189
10011.8	25189
10012.8	25189
10013.8	25189
10014.8	25189
10015.8	25189
10016.8	25189
10017.8	25189
10018.8	25189
10019.8	25189
10020.8	25189
10021.8	25189
10022.8	25189
10023.8	25189
10024.8	25189
10025.8	25189
10026.8	25189
10027.8	25189
10028.8	25189
10029.8	25189
10030.8	25189
10031.8	25188.9
10032.8	25188.9
10033.8	25188.9
10034.8	25188.9
10035.8	25188.9
10036.8	25188.9
10037.8	25188.9
10038.8	25188.9
10039.8	25188.9
10040.8	25188.9
10041.8	25188.9
10042.8	25188.9
10043.8	25188.9
10044.8	25188.9
10045.8	25188.9
10046.8	25188.9
10047.8	25188.9
10048.8	25188.9
10049.8	25188.9
10050.8	25188.9
10051.8	25188.9
10052.8	25188.8
10053.8	25188.8
10054.8	25188.8
10055.8	25188.8
10056.8	25188.8
10057.8	25188.8
10058.8	25188.8
10059.8	25188.8
10060.8	25188.8
10061.8	25188.8
10062.8	25188.8
10063.8	25188.8
10064.8	25188.8
10065.8	25188.8
10066.8	25188.8
10067.8	25188.8
10068.8	25188.8
10069.8	25188.8
10070.8	25188.8
10071.8	25188.7
10072.8	25188.7
10073.8	25188.7
10074.8	25188.7
10075.8	25188.7
10076.8	25188.7
10077.8	25188.7
10078.8	25188.7
10079.8	25188.7
10080.8	25188.7
10081.8	25188.7
10082.8	25188.7
10083.8	25188.7
10084.8	25188.7
10085.8	25188.7
10086.8	25188.7
10087.8	25188.7
10088.8	25188.7
10089.8	25188.7
10090.8	25188.7
10091.8	25188.7
10092.8	25188.7
10093.8	25188.7
10094.8	25188.7
10095.8	25188.7
10096.8	25188.7
10097.8	25188.7
10098.8	25188.7
10099.8	25188.7
10100.8	25188.7
10101.8	25188.7
10102.8	25188.7
10103.8	25188.7
10104.8	25188.7
10105.8	25188.7
10106.8	25188.7
10107.8	25188.7
10108.8	25188.7
10109.8	25188.7
10110.8	25188.7
10111.8	25188.7
10112.8	25188.7
10113.8	25188.7
10114.8	25188.7
10115.8	25188.7
10116.8	25188.7
10117.8	25188.8
10118.8	25188.8
10119.8	25188.8
10120.8	25188.8
10121.8	25188.8
10122.8	25188.8
10123.8	25188.8
10124.8	25188.8
10125.8	25188.8
10126.8	25188.8
10127.8	25188.8
10128.8	25188.8
10129.8	25188.8
10130.8	25188.8
10131.8	25188.8
10132.8	25188.8
10133.8	25188.8
10134.8	25188.8
10135.8	25188.8
10136.8	25188.8
10137.8	25188.9
10138.8	25188.9
10139.8	25188.9
10140.8	25188.9
10141.8	25188.9
10142.8	25188.9
10143.8	25188.9
10144.8	25188.9
10145.8	25188.9
10146.8	25188.9
10147.8	25188.9
10148.8	25188.9
10149.8	25188.9
10150.8	25188.9
10151.8	25188.9
10152.8	25188.9
10153.8	25188.9
10154.8	25188.9
10155.8	25188.9
10156.8	25188.9
10157.8	25188.9
10158.8	25189
10159.8	25189
10160.8	25189
10161.8	25189
10162.8	25189
10163.8	25189
10164.8	25189
10165.8	25189
10166.8	25189
10167.8	25189
10168.8	25189
10169.8	25189
10170.8	25189
10171.8	25189
10172.8	25189
10173.8	25189
10174.8	25189
10175.8	25189
10176.8	25189
10177.8	25189
10178.8	25189
10179.8	25189
10180.8	25189
10181.8	25189
10182.8	25189
10183.8	25189
10184.8	25189
10185.8	25189
10186.8	25189
10187.8	25189
10188.8	25189
10189.8	25189
10190.8	25189
10191.8	25188.9
10192.8	25188.9
10193.8	25188.9
10194.8	25188.9
10195.8	25188.9
10196.8	25188.9
10197.8	25188.9
10198.8	25188.9
10199.8	25188.9
10200.8	25188.9
10201.8	25188.9
10202.8	25188.9
10203.8	25188.9
10204.8	25188.9
10205.8	25188.9
10206.8	25188.9
10207.8	25188.9
10208.8	25188.9
10209.8	25188.9
10210.8	25188.9
10211.8	25188.9
10212.8	25188.8
10213.8	25188.8
10214.8	25188.8
10215.8	25188.8
10216.8	25188.8
10217.8	25188.8
10218.8	25188.8
10219.8	25188.8
10220.8	25188.8
10221.8	25188.8
10222.8	25188.8
10223.8	25188.8
10224.8	25188.8
10225.8	25188.8
10226.8	25188.8
10227.8	25188.8
10228.8	25188.8
10229.8	25188.8
10230.8	25188.8
10231.8	25188.8
10232.8	25188.7
10233.8	25188.7
10234.8	25188.7
10235.8	25188.7
10236.8	25188.7
10237.8	25188.7
10238.8	25188.7
10239.8	25188.7
10240.8	25188.7
10241.8	25188.7
10242.8	25188.7
10243.8	25188.7
10244.8	25188.7
10245.8	25188.7
10246.8	25188.7
10247.8	25188.7
10248.8	25188.7
10249.8	25188.7
10250.8	25188.7
10251.8	25188.7
10252.8	25188.7
10253.8	25188.7
10254.8	25188.7
10255.8	25188.7
10256.8	25188.7
10257.8	25188.7
10258.8	25188.7
10259.8	25188.7
10260.8	25188.7
10261.8	25188.7
10262.8	25188.7
10263.8	25188.7
10264.8	25188.7
10265.8	25188.7
10266.8	25188.7
10267.8	25188.7
10268.8	25188.7
10269.8	25188.7
10270.8	25188.7
10271.8	25188.7
10272.8	25188.7
10273.8	25188.7
10274.8	25188.7
10275.8	25188.7
10276.8	25188.7
10277.8	25188.8
10278.8	25188.8
10279.8	25188.8
10280.8	25188.8
10281.8	25188.8
10282.8	25188.8
10283.8	25188.8
10284.8	25188.8
10285.8	25188.8
10286.8	25188.8
10287.8	25188.8
10288.8	25188.8
10289.8	25188.8
10290.8	25188.8
10291.8	25188.8
10292.8	25188.8
10293.8	25188.8
10294.8	25188.8
10295.8	25188.8
10296.8	25188.8
10297.8	25188.9
10298.8	25188.9
10299.8	25188.9
10300.8	25188.9
10301.8	25188.9
10302.8	25188.9
10303.8	25188.9
10304.8	25188.9
10305.8	25188.9
10306.8	25188.9
10307.8	25188.9
10308.8	25188.9
10309.8	25188.9
10310.8	25188.9
10311.8	25188.9
10312.8	25188.9
10313.8	25188.9
10314.8	25188.9
10315.8	25188.9
10316.8	25188.9
10317.8	25188.9
10318.8	25188.9
10319.8	25189
10320.8	25189
10321.8	25189
10322.8	25189
10323.8	25189
10324.8	25189
10325.8	25189
10326.8	25189
10327.8	25189
10328.8	25189
10329.8	25189
10330.8	25189
10331.8	25189
10332.8	25189
10333.8	25189
10334.8	25189
10335.8	25189
10336.8	25189
10337.8	25189
10338.8	25189
10339.8	25189
10340.8	25189
10341.8	25189
10342.8	25189
10343.8	25189
10344.8	25189
10345.8	25189
10346.8	25189
10347.8	25189
10348.8	25189
10349.8	25189
10350.8	25189
10351.8	25188.9
10352.8	25188.9
10353.8	25188.9
10354.8	25188.9
10355.8	25188.9
10356.8	25188.9
10357.8	25188.9
10358.8	25188.9
10359.8	25188.9
10360.8	25188.9
10361.8	25188.9
10362.8	25188.9
10363.8	25188.9
10364.8	25188.9
10365.8	25188.9
10366.8	25188.9
10367.8	25188.9
10368.8	25188.9
10369.8	25188.9
10370.8	25188.9
10371.8	25188.9
10372.8	25188.9
10373.8	25188.8
10374.8	25188.8
10375.8	25188.8
10376.8	25188.8
10377.8	25188.8
10378.8	25188.8
10379.8	25188.8
10380.8	25188.8
10381.8	25188.8
10382.8	25188.8
10383.8	25188.8
10384.8	25188.8
10385.8	25188.8
10386.8	25188.8
10387.8	25188.8
10388.8	25188.8
10389.8	25188.8
10390.8	25188.8
10391.8	25188.8
10392.8	25188.8
10393.8	25188.7
10394.8	25188.7
10395.8	25188.7
10396.8	25188.7
10397.8	25188.7
10398.8	25188.7
10399.8	25188.7
10400.8	25188.7
10401.8	25188.7
10402.8	25188.7
10403.8	25188.7
10404.8	25188.7
10405.8	25188.7
10406.8	25188.7
10407.8	25188.7
10408.8	25188.7
10409.8	25188.7
10410.8	25188.7
10411.8	25188.7
10412.8	25188.7
10413.8	25188.7
10414.8	25188.7
10415.8	25188.7
10416.8	25188.7
10417.8	25188.7
10418.8	25188.7
10419.8	25188.7
10420.8	25188.7
10421.8	25188.7
10422.8	25188.7
10423.8	25188.7
10424.8	25188.7
10425.8	25188.7
10426.8	25188.7
10427.8	25188.7
10428.8	25188.7
10429.8	25188.7
10430.8	25188.7
10431.8	25188.7
10432.8	25188.7
10433.8	25188.7
10434.8	25188.7
10435.8	25188.7
10436.8	25188.7
10437.8	25188.8
10438.8	25188.8
10439.8	25188.8
10440.8	25188.8
10441.8	25188.8
10442.8	25188.8
10443.8	25188.8
10444.8	25188.8
10445.8	25188.8
10446.8	25188.8
10447.8	25188.8
10448.8	25188.8
10449.8	25188.8
10450.8	25188.8
10451.8	25188.8
10452.8	25188.8
10453.8	25188.8
10454.8	25188.8
10455.8	25188.8
10456.8	25188.8
10457.8	25188.9
10458.8	25188.9
10459.8	25188.9
10460.8	25188.9
10461.8	25188.9
10462.8	25188.9
10463.8	25188.9
10464.8	25188.9
10465.8	25188.9
10466.8	25188.9
10467.8	25188.9
10468.8	25188.9
10469.8	25188.9
10470.8	25188.9
10471.8	25188.9
10472.8	25188.9
10473.8	25188.9
10474.8	25188.9
10475.8	25188.9
10476.8	25188.9
10477.8	25188.9
10478.8	25188.9
10479.8	25188.9
10480.8	25189
10481.8	25189
10482.8	25189
10483.8	25189
10484.8	25189
10485.8	25189
10486.8	25189
10487.8	25189
10488.8	25189
10489.8	25189
10490.8	25189
10491.8	25189
10492.8	25189
10493.8	25189
10494.8	25189
10495.8	25189
10496.8	25189
10497.8	25189
10498.8	25189
10499.8	25189
10500.8	25189
10501.8	25189
10502.8	25189
10503.8	25189
10504.8	25189
10505.8	25189
10506.8	25189
10507.8	25189
10508.8	25189
10509.8	25189
10510.8	25189
10511.8	25188.9
10512.8	25188.9
10513.8	25188.9
10514.8	25188.9
10515.8	25188.9
10516.8	25188.9
10517.8	25188.9
10518.8	25188.9
10519.8	25188.9
10520.8	25188.9
10521.8	25188.9
10522.8	25188.9
10523.8	25188.9
10524.8	25188.9
10525.8	25188.9
10526.8	25188.9
10527.8	25188.9
10528.8	25188.9
10529.8	25188.9
10530.8	25188.9
10531.8	25188.9
10532.8	25188.9
10533.8	25188.8
10534.8	25188.8
10535.8	25188.8
10536.8	25188.8
10537.8	25188.8
10538.8	25188.8
10539.8	25188.8
10540.8	25188.8
10541.8	25188.8
10542.8	25188.8
10543.8	25188.8
10544.8	25188.8
10545.8	25188.8
10546.8	25188.8
10547.8	25188.8
10548.8	25188.8
10549.8	25188.8
10550.8	25188.8
10551.8	25188.8
10552.8	25188.8
10553.8	25188.7
10554.8	25188.7
10555.8	25188.7
10556.8	25188.7
10557.8	25188.7
10558.8	25188.7
10559.8	25188.7
10560.8	25188.7
10561.8	25188.7
10562.8	25188.7
10563.8	25188.7
10564.8	25188.7
10565.8	25188.7
10566.8	25188.7
10567.8	25188.7
10568.8	25188.7
10569.8	25188.7
10570.8	25188.7
10571.8	25188.7
10572.8	25188.7
10573.8	25188.7
10574.8	25188.7
10575.8	25188.7
10576.8	25188.7
10577.8	25188.7
10578.8	25188.7
10579.8	25188.7
10580.8	25188.7
10581.8	25188.7
10582.8	25188.7
10583.8	25188.7
10584.8	25188.7
10585.8	25188.7
10586.8	25188.7
10587.8	25188.7
10588.8	25188.7
10589.8	25188.7
10590.8	25188.7
10591.8	25188.7
10592.8	25188.7
10593.8	25188.7
10594.8	25188.7
10595.8	25188.7
10596.8	25188.7
10597.8	25188.8
10598.8	25188.8
10599.8	25188.8
10600.8	25188.8
10601.8	25188.8
10602.8	25188.8
10603.8	25188.8
10604.8	25188.8
10605.8	25188.8
10606.8	25188.8
10607.8	25188.8
10608.8	25188.8
10609.8	25188.8
10610.8	25188.8
10611.8	25188.8
10612.8	25188.8
10613.8	25188.8
10614.8	25188.8
10615.8	25188.8
10616.8	25188.8
10617.8	25188.8
10618.8	25188.9
10619.8	25188.9
10620.8	25188.9
10621.8	25188.9
10622.8	25188.9
10623.8	25188.9
10624.8	25188.9
10625.8	25188.9
10626.8	25188.9
10627.8	25188.9
10628.8	25188.9
10629.8	25188.9
10630.8	25188.9
10631.8	25188.9
10632.8	25188.9
10633.8	25188.9
10634.8	25188.9
10635.8	25188.9
10636.8	25188.9
10637.8	25188.9
10638.8	25188.9
10639.8	25188.9
10640.8	25188.9
10641.8	25189
10642.8	25189
10643.8	25189
10644.8	25189
10645.8	25189
10646.8	25189
10647.8	25189
10648.8	25189
10649.8	25189
10650.8	25189
10651.8	25189
10652.8	25189
10653.8	25189
10654.8	25189
10655.8	25189
10656.8	25189
10657.8	25189
10658.8	25189
10659.8	25189
10660.8	25189
10661.8	25189
10662.8	25189
10663.8	25189
10664.8	25189
10665.8	25189
10666.8	25189
10667.8	25189
10668.8	25189
10669.8	25189
10670.8	25188.9
10671.8	25188.9
10672.8	25188.9
10673.8	25188.9
10674.8	25188.9
10675.8	25188.9
10676.8	25188.9
10677.8	25188.9
10678.8	25188.9
10679.8	25188.9
10680.8	25188.9
10681.8	25188.9
10682.8	25188.9
10683.8	25188.9
10684.8	25188.9
10685.8	25188.9
10686.8	25188.9
10687.8	25188.9
10688.8	25188.9
10689.8	25188.9
10690.8	25188.9
10691.8	25188.9
10692.8	25188.9
10693.8	25188.8
10694.8	25188.8
10695.8	25188.8
10696.8	25188.8
10697.8	25188.8
10698.8	25188.8
10699.8	25188.8
10700.8	25188.8
10701.8	25188.8
10702.8	25188.8
10703.8	25188.8
10704.8	25188.8
10705.8	25188.8
10706.8	25188.8
10707.8	25188.8
10708.8	25188.8
10709.8	25188.8
10710.8	25188.8
10711.8	25188.8
10712.8	25188.8
10713.8	25188.8
10714.8	25188.7
10715.8	25188.7
10716.8	25188.7
10717.8	25188.7
10718.8	25188.7
10719.8	25188.7
10720.8	25188.7
10721.8	25188.7
10722.8	25188.7
10723.8	25188.7
10724.8	25188.7
10725.8	25188.7
10726.8	25188.7
10727.8	25188.7
10728.8	25188.7
10729.8	25188.7
10730.8	25188.7
10731.8	25188.7
10732.8	25188.7
10733.8	25188.7
10734.8	25188.7
10735.8	25188.7
10736.8	25188.7
10737.8	25188.7
10738.8	25188.7
10739.8	25188.7
10740.8	25188.7
10741.8	25188.7
10742.8	25188.7
10743.8	25188.7
10744.8	25188.7
10745.8	25188.7
10746.8	25188.7
10747.8	25188.7
10748.8	25188.7
10749.8	25188.7
10750.8	25188.7
10751.8	25188.7
10752.8	25188.7
10753.8	25188.7
10754.8	25188.7
10755.8	25188.7
10756.8	25188.7
10757.8	25188.8
10758.8	25188.8
10759.8	25188.8
10760.8	25188.8
10761.8	25188.8
10762.8	25188.8
10763.8	25188.8
10764.8	25188.8
10765.8	25188.8
10766.8	25188.8
10767.8	25188.8
10768.8	25188.8
10769.8	25188.8
10770.8	25188.8
10771.8	25188.8
10772.8	25188.8
10773.8	25188.8
10774.8	25188.8
10775.8	25188.8
10776.8	25188.8
10777.8	25188.8
10778.8	25188.9
10779.8	25188.9
10780.8	25188.9
10781.8	25188.9
10782.8	25188.9
10783.8	25188.9
10784.8	25188.9
10785.8	25188.9
10786.8	25188.9
10787.8	25188.9
10788.8	25188.9
10789.8	25188.9
10790.8	25188.9
10791.8	25188.9
10792.8	25188.9
10793.8	25188.9
10794.8	25188.9
10795.8	25188.9
10796.8	25188.9
10797.8	25188.9
10798.8	25188.9
10799.8	25188.9
10800.8	25188.9
10801.8	25189
10802.8	25189
10803.8	25189
10804.8	25189
10805.8	25189
10806.8	25189
10807.8	25189
10808.8	25189
10809.8	25189
10810.8	25189
10811.8	25189
10812.8	25189
10813.8	25189
10814.8	25189
10815.8	25189
10816.8	25189
10817.8	25189
10818.8	25189
10819.8	25189
10820.8	25189
10821.8	25189
10822.8	25189
10823.8	25189
10824.8	25189
10825.8	25189
10826.8	25189
10827.8	25189
10828.8	25189
10829.8	25189
10830.8	25188.9
10831.8	25188.9
10832.8	25188.9
10833.8	25188.9
10834.8	25188.9
10835.8	25188.9
10836.8	25188.9
10837.8	25188.9
10838.8	25188.9
10839.8	25188.9
10840.8	25188.9
10841.8	25188.9
10842.8	25188.9
10843.8	25188.9
10844.8	25188.9
10845.8	25188.9
10846.8	25188.9
10847.8	25188.9
10848.8	25188.9
10849.8	25188.9
10850.8	25188.9
10851.8	25188.9
10852.8	25188.9
10853.8	25188.9
10854.8	25188.8
10855.8	25188.8
10856.8	25188.8
10857.8	25188.8
10858.8	25188.8
10859.8	25188.8
10860.8	25188.8
10861.8	25188.8
10862.8	25188.8
10863.8	25188.8
10864.8	25188.8
10865.8	25188.8
10866.8	25188.8
10867.8	25188.8
10868.8	25188.8
10869.8	25188.8
10870.8	25188.8
10871.8	25188.8
10872.8	25188.8
10873.8	25188.8
10874.8	25188.8
10875.8	25188.7
10876.8	25188.7
10877.8	25188.7
10878.8	25188.7
10879.8	25188.7
10880.8	25188.7
10881.8	25188.7
10882.8	25188.7
10883.8	25188.7
10884.8	25188.7
10885.8	25188.7
10886.8	25188.7
10887.8	25188.7
10888.8	25188.7
10889.8	25188.7
10890.8	25188.7
10891.8	25188.7
10892.8	25188.7
10893.8	25188.7
10894.8	25188.7
10895.8	25188.7
10896.8	25188.7
10897.8	25188.7
10898.8	25188.7
10899.8	25188.7
10900.8	25188.7
10901.8	25188.7
10902.8	25188.7
10903.8	25188.7
10904.8	25188.7
10905.8	25188.7
10906.8	25188.7
10907.8	25188.7
10908.8	25188.7
10909.8	25188.7
10910.8	25188.7
10911.8	25188.7
10912.8	25188.7
10913.8	25188.7
10914.8	25188.7
10915.8	25188.7
10916.8	25188.7
10917.8	25188.8
10918.8	25188.8
10919.8	25188.8
10920.8	25188.8
10921.8	25188.8
10922.8	25188.8
10923.8	25188.8
10924.8	25188.8
10925.8	25188.8
10926.8	25188.8
10927.8	25188.8
10928.8	25188.8
10929.8	25188.8
10930.8	25188.8
10931.8	25188.8
10932.8	25188.8
10933.8	25188.8
10934.8	25188.8
10935.8	25188.8
10936.8	25188.8
10937.8	25188.8
10938.8	25188.9
10939.8	25188.9
10940.8	25188.9
10941.8	25188.9
10942.8	25188.9
10943.8	25188.9
10944.8	25188.9
10945.8	25188.9
10946.8	25188.9
10947.8	25188.9
10948.8	25188.9
10949.8	25188.9
10950.8	25188.9
10951.8	25188.9
10952.8	25188.9
10953.8	25188.9
10954.8	25188.9
10955.8	25188.9
10956.8	25188.9
10957.8	25188.9
10958.8	25188.9
10959.8	25188.9
10960.8	25188.9
10961.8	25188.9
10962.8	25189
10963.8	25189
10964.8	25189
10965.8	25189
10966.8	25189
10967.8	25189
10968.8	25189
10969.8	25189
10970.8	25189
10971.8	25189
10972.8	25189
10973.8	25189
10974.8	25189
10975.8	25189
10976.8	25189
10977.8	25189
10978.8	25189
10979.8	25189
10980.8	25189
10981.8	25189
10982.8	25189
10983.8	25189
10984.8	25189
10985.8	25189
10986.8	25189
10987.8	25189
10988.8	25189
10989.8	25189
10990.8	25188.9
10991.8	25188.9
10992.8	25188.9
10993.8	25188.9
10994.8	25188.9
10995.8	25188.9
10996.8	25188.9
10997.8	25188.9
10998.8	25188.9
10999.8	25188.9
11000.8	25188.9
11001.8	25188.9
11002.8	25188.9
11003.8	25188.9
11004.8	25188.9
11005.8	25188.9
11006.8	25188.9
11007.8	25188.9
11008.8	25188.9
11009.8	25188.9
11010.8	25188.9
11011.8	25188.9
11012.8	25188.9
11013.8	25188.9
11014.8	25188.8
11015.8	25188.8
11016.8	25188.8
11017.8	25188.8
11018.8	25188.8
11019.8	25188.8
11020.8	25188.8
11021.8	25188.8
11022.8	25188.8
11023.8	25188.8
11024.8	25188.8
11025.8	25188.8
11026.8	25188.8
11027.8	25188.8
11028.8	25188.8
11029.8	25188.8
11030.8	25188.8
11031.8	25188.8
11032.8	25188.8
11033.8	25188.8
11034.8	25188.8
11035.8	25188.7
11036.8	25188.7
11037.8	25188.7
11038.8	25188.7
11039.8	25188.7
11040.8	25188.7
11041.8	25188.7
11042.8	25188.7
11043.8	25188.7
11044.8	25188.7
11045.8	25188.7
11046.8	25188.7
11047.8	25188.7
11048.8	25188.7
11049.8	25188.7
11050.8	25188.7
11051.8	25188.7
11052.8	25188.7
11053.8	25188.7
11054.8	25188.7
11055.8	25188.7
11056.8	25188.7
11057.8	25188.7
11058.8	25188.7
11059.8	25188.7
11060.8	25188.7
11061.8	25188.7
11062.8	25188.7
11063.8	25188.7
11064.8	25188.7
11065.8	25188.7
11066.8	25188.7
11067.8	25188.7
11068.8	25188.7
11069.8	25188.7
11070.8	25188.7
11071.8	25188.7
11072.8	25188.7
11073.8	25188.7
11074.8	25188.7
11075.8	25188.7
11076.8	25188.7
11077.8	25188.8
11078.8	25188.8
11079.8	25188.8
11080.8	25188.8
11081.8	25188.8
11082.8	25188.8
11083.8	25188.8
11084.8	25188.8
11085.8	25188.8
11086.8	25188.8
11087.8	25188.8
11088.8	25188.8
11089.8	25188.8
11090.8	25188.8
11091.8	25188.8
11092.8	25188.8
11093.8	25188.8
11094.8	25188.8
11095.8	25188.8
11096.8	25188.8
11097.8	25188.8
11098.8	25188.8
11099.8	25188.9
11100.8	25188.9
11101.8	25188.9
11102.8	25188.9
11103.8	25188.9
11104.8	25188.9
11105.8	25188.9
11106.8	25188.9
11107.8	25188.9
11108.8	25188.9
11109.8	25188.9
11110.8	25188.9
11111.8	25188.9
11112.8	25188.9
11113.8	25188.9
11114.8	25188.9
11115.8	25188.9
11116.8	25188.9
11117.8	25188.9
11118.8	25188.9
11119.8	25188.9
11120.8	25188.9
11121.8	25188.9
11122.8	25188.9
11123.8	25189
11124.8	25189
11125.8	25189
11126.8	25189
11127.8	25189
11128.8	25189
11129.8	25189
11130.8	25189
11131.8	25189
11132.8	25189
11133.8	25189
11134.8	25189
11135.8	25189
11136.8	25189
11137.8	25189
11138.8	25189
11139.8	25189
11140.8	25189
11141.8	25189
11142.8	25189
11143.8	25189
11144.8	25189
11145.8	25189
11146.8	25189
11147.8	25189
11148.8	25189
11149.8	25188.9
11150.8	25188.9
11151.8	25188.9
11152.8	25188.9
11153.8	25188.9
11154.8	25188.9
11155.8	25188.9
11156.8	25188.9
11157.8	25188.9
11158.8	25188.9
11159.8	25188.9
11160.8	25188.9
11161.8	25188.9
11162.8	25188.9
11163.8	25188.9
11164.8	25188.9
11165.8	25188.9
11166.8	25188.9
11167.8	25188.9
11168.8	25188.9
11169.8	25188.9
11170.8	25188.9
11171.8	25188.9
11172.8	25188.9
11173.8	25188.9
11174.8	25188.8
11175.8	25188.8
11176.8	25188.8
11177.8	25188.8
11178.8	25188.8
11179.8	25188.8
11180.8	25188.8
11181.8	25188.8
11182.8	25188.8
11183.8	25188.8
11184.8	25188.8
11185.8	25188.8
11186.8	25188.8
11187.8	25188.8
11188.8	25188.8
11189.8	25188.8
11190.8	25188.8
11191.8	25188.8
11192.8	25188.8
11193.8	25188.8
11194.8	25188.8
11195.8	25188.8
11196.8	25188.7
11197.8	25188.7
11198.8	25188.7
11199.8	25188.7
11200.8	25188.7
11201.8	25188.7
11202.8	25188.7
11203.8	25188.7
11204.8	25188.7
11205.8	25188.7
11206.8	25188.7
11207.8	25188.7
11208.8	25188.7
11209.8	25188.7
11210.8	25188.7
11211.8	25188.7
11212.8	25188.7
11213.8	25188.7
11214.8	25188.7
11215.8	25188.7
11216.8	25188.7
11217.8	25188.7
11218.8	25188.7
11219.8	25188.7
11220.8	25188.7
11221.8	25188.7
11222.8	25188.7
11223.8	25188.7
11224.8	25188.7
11225.8	25188.7
11226.8	25188.7
11227.8	25188.7
11228.8	25188.7
11229.8	25188.7
11230.8	25188.7
11231.8	25188.7
11232.8	25188.7
11233.8	25188.7
11234.8	25188.7
11235.8	25188.7
11236.8	25188.7
11237.8	25188.8
11238.8	25188.8
11239.8	25188.8
11240.8	25188.8
11241.8	25188.8
11242.8	25188.8
11243.8	25188.8
11244.8	25188.8
11245.8	25188.8
11246.8	25188.8
11247.8	25188.8
11248.8	25188.8
11249.8	25188.8
11250.8	25188.8
11251.8	25188.8
11252.8	25188.8
11253.8	25188.8
11254.8	25188.8
11255.8	25188.8
11256.8	25188.8
11257.8	25188.8
11258.8	25188.8
11259.8	25188.9
11260.8	25188.9
11261.8	25188.9
11262.8	25188.9
11263.8	25188.9
11264.8	25188.9
11265.8	25188.9
11266.8	25188.9
11267.8	25188.9
11268.8	25188.9
11269.8	25188.9
11270.8	25188.9
11271.8	25188.9
11272.8	25188.9
11273.8	25188.9
11274.8	25188.9
11275.8	25188.9
11276.8	25188.9
11277.8	25188.9
11278.8	25188.9
11279.8	25188.9
11280.8	25188.9
11281.8	25188.9
11282.8	25188.9
11283.8	25188.9
11284.8	25189
11285.8	25189
11286.8	25189
11287.8	25189
11288.8	25189
11289.8	25189
11290.8	25189
11291.8	25189
11292.8	25189
11293.8	25189
11294.8	25189
11295.8	25189
11296.8	25189
11297.8	25189
11298.8	25189
11299.8	25189
11300.8	25189
11301.8	25189
11302.8	25189
11303.8	25189
